word,count,contexts
42141,0,
42142,0,it 's by marvell but it 's 
42143,0,'s by marvell but it 's about 
42144,0,
42145,0,
42146,0,
42147,0,
42148,0,'s about a girl who would n't 
42149,0,
42150,0,a girl who would n't live with 
42151,0,girl who would n't live with a 
42152,0,who would n't live with a man 
42153,0,
42154,0,
42155,0,live with a man my head felt 
42156,0,
42157,0,a man my head felt very clear 
42158,0,man my head felt very clear and 
42159,0,
42160,0,head felt very clear and cold and 
42161,0,
42162,0,very clear and cold and i wanted 
42163,0,
42164,0,
42165,0,cold and i wanted to talk facts 
42166,0,
42167,0,i wanted to talk facts where will 
42168,0,wanted to talk facts where will you 
42169,0,
42170,0,
42171,0,
42172,0,
42173,0,
42174,0,you have the baby i do n't 
42175,0,
42176,0,
42177,0,baby i do n't know the best 
42178,0,i do n't know the best place 
42179,0,
42180,0,n't know the best place i can 
42181,0,know the best place i can find 
42182,0,
42183,0,
42184,0,place i can find how will you 
42185,0,
42186,0,
42187,0,
42188,0,how will you arrange it the best 
42189,0,
42190,0,
42191,0,arrange it the best way i can 
42192,0,it the best way i can do 
42193,0,
42194,0,
42195,0,
42196,0,i can do n't worry darling we 
42197,0,can do n't worry darling we may 
42198,0,do n't worry darling we may have 
42199,0,
42200,0,worry darling we may have several babies 
42201,0,
42202,0,we may have several babies before the 
42203,0,may have several babies before the war 
42204,0,
42205,0,
42206,0,babies before the war is over it 
42207,0,
42208,0,
42209,0,
42210,0,
42211,0,over it 's nearly time to go 
42212,0,it 's nearly time to go i 
42213,0,
42214,0,nearly time to go i know you 
42215,0,
42216,0,to go i know you can make 
42217,0,
42218,0,
42219,0,know you can make it time if 
42220,0,
42221,0,can make it time if you want 
42222,0,
42223,0,
42224,0,time if you want no then do 
42225,0,
42226,0,
42227,0,
42228,0,no then do n't worry darling you 
42229,0,then do n't worry darling you were 
42230,0,do n't worry darling you were fine 
42231,0,
42232,0,
42233,0,darling you were fine until now and 
42234,0,
42235,0,
42236,0,
42237,0,
42238,0,
42239,0,
42240,0,now you 're worrying i wo n't 
42241,0,
42242,0,'re worrying i wo n't how often 
42243,0,worrying i wo n't how often will 
42244,0,
42245,0,wo n't how often will you write 
42246,0,
42247,0,
42248,0,often will you write every day do 
42249,0,will you write every day do they 
42250,0,you write every day do they read 
42251,0,
42252,0,
42253,0,day do they read your letters they 
42254,0,
42255,0,they read your letters they ca n't 
42256,0,
42257,0,your letters they ca n't read english 
42258,0,letters they ca n't read english enough 
42259,0,they ca n't read english enough to 
42260,0,ca n't read english enough to hurt 
42261,0,n't read english enough to hurt any 
42262,0,
42263,0,english enough to hurt any i 'll 
42264,0,
42265,0,
42266,0,
42267,0,any i 'll make them very confusing 
42268,0,
42269,0,
42270,0,make them very confusing catherine said but 
42271,0,them very confusing catherine said but not 
42272,0,very confusing catherine said but not too 
42273,0,confusing catherine said but not too confusing 
42274,0,
42275,0,
42276,0,but not too confusing i 'll just 
42277,0,
42278,0,
42279,0,
42280,0,i 'll just make them a little 
42281,0,
42282,0,
42283,0,make them a little confusing i 'm 
42284,0,them a little confusing i 'm afraid 
42285,0,
42286,0,
42287,0,confusing i 'm afraid we have to 
42288,0,
42289,0,
42290,0,
42291,0,we have to start to go all 
42292,0,
42293,0,to start to go all right darling 
42294,0,
42295,0,to go all right darling i hate 
42296,0,go all right darling i hate to 
42297,0,
42298,0,right darling i hate to leave our 
42299,0,
42300,0,i hate to leave our fine house 
42301,0,
42302,0,to leave our fine house so do 
42303,0,leave our fine house so do i 
42304,0,
42305,0,
42306,0,
42307,0,so do i but we have to 
42308,0,
42309,0,
42310,0,
42311,0,we have to go all right but 
42312,0,
42313,0,to go all right but we 're 
42314,0,go all right but we 're never 
42315,0,
42316,0,
42317,0,but we 're never settled in our 
42318,0,we 're never settled in our home 
42319,0,
42320,0,
42321,0,settled in our home very long we 
42322,0,
42323,0,our home very long we will be 
42324,0,
42325,0,
42326,0,
42327,0,
42328,0,
42329,0,
42330,0,
42331,0,'ll have a fine home for you 
42332,0,have a fine home for you when 
42333,0,
42334,0,
42335,0,
42336,0,
42337,0,you when you come back maybe i 
42338,0,when you come back maybe i 'll 
42339,0,you come back maybe i 'll be 
42340,0,
42341,0,
42342,0,
42343,0,i 'll be back right away perhaps 
42344,0,'ll be back right away perhaps you 
42345,0,be back right away perhaps you 'll 
42346,0,back right away perhaps you 'll be 
42347,0,
42348,0,
42349,0,
42350,0,you 'll be hurt just a little 
42351,0,
42352,0,
42353,0,hurt just a little in the foot 
42354,0,
42355,0,
42356,0,little in the foot or the lobe 
42357,0,
42358,0,
42359,0,foot or the lobe of the ear 
42360,0,
42361,0,
42362,0,lobe of the ear no i want 
42363,0,
42364,0,
42365,0,ear no i want your ears the 
42366,0,
42367,0,i want your ears the way they 
42368,0,
42369,0,your ears the way they are and 
42370,0,
42371,0,
42372,0,
42373,0,
42374,0,
42375,0,and not my feet your feet have 
42376,0,
42377,0,my feet your feet have been hit 
42378,0,
42379,0,
42380,0,feet have been hit already we have 
42381,0,have been hit already we have to 
42382,0,
42383,0,
42384,0,
42385,0,we have to go darling really all 
42386,0,have to go darling really all right 
42387,0,to go darling really all right you 
42388,0,
42389,0,darling really all right you go first 
42390,0,
42391,0,all right you go first we walked 
42392,0,right you go first we walked down 
42393,0,
42394,0,go first we walked down the stairs 
42395,0,
42396,0,
42397,0,walked down the stairs instead of taking 
42398,0,down the stairs instead of taking the 
42399,0,
42400,0,stairs instead of taking the elevator the 
42401,0,
42402,0,of taking the elevator the carpet on 
42403,0,
42404,0,the elevator the carpet on the stairs 
42405,0,
42406,0,
42407,0,carpet on the stairs was worn i 
42408,0,
42409,0,the stairs was worn i had paid 
42410,0,
42411,0,
42412,0,worn i had paid for the dinner 
42413,0,
42414,0,
42415,0,paid for the dinner when it came 
42416,0,
42417,0,
42418,0,dinner when it came up and the 
42419,0,
42420,0,
42421,0,
42422,0,up and the waiter who had brought 
42423,0,
42424,0,
42425,0,waiter who had brought it was sitting 
42426,0,
42427,0,
42428,0,brought it was sitting on a chair 
42429,0,
42430,0,
42431,0,sitting on a chair near the door 
42432,0,on a chair near the door he 
42433,0,
42434,0,chair near the door he jumped up 
42435,0,
42436,0,the door he jumped up and bowed 
42437,0,
42438,0,
42439,0,jumped up and bowed and i went 
42440,0,
42441,0,
42442,0,bowed and i went with him into 
42443,0,
42444,0,
42445,0,
42446,0,
42447,0,him into the side room and paid 
42448,0,into the side room and paid the 
42449,0,
42450,0,side room and paid the bill for 
42451,0,
42452,0,and paid the bill for the room 
42453,0,
42454,0,
42455,0,bill for the room the manager had 
42456,0,
42457,0,the room the manager had remembered me 
42458,0,
42459,0,the manager had remembered me as a 
42460,0,
42461,0,
42462,0,
42463,0,me as a friend and refused payment 
42464,0,
42465,0,a friend and refused payment in advance 
42466,0,friend and refused payment in advance but 
42467,0,
42468,0,refused payment in advance but when he 
42469,0,payment in advance but when he retired 
42470,0,
42471,0,
42472,0,but when he retired he had remembered 
42473,0,
42474,0,
42475,0,retired he had remembered to have the 
42476,0,
42477,0,
42478,0,
42479,0,to have the waiter stationed at the 
42480,0,have the waiter stationed at the door 
42481,0,
42482,0,
42483,0,stationed at the door so that i 
42484,0,
42485,0,
42486,0,
42487,0,
42488,0,
42489,0,i should not get out without paying 
42490,0,
42491,0,not get out without paying i suppose 
42492,0,get out without paying i suppose that 
42493,0,
42494,0,without paying i suppose that had happened 
42495,0,
42496,0,
42497,0,suppose that had happened even with his 
42498,0,that had happened even with his friends 
42499,0,
42500,0,
42501,0,even with his friends one had so 
42502,0,with his friends one had so many 
42503,0,
42504,0,
42505,0,one had so many friends in a 
42506,0,had so many friends in a war 
42507,0,
42508,0,
42509,0,friends in a war i asked the 
42510,0,
42511,0,a war i asked the waiter to 
42512,0,
42513,0,i asked the waiter to get us 
42514,0,
42515,0,the waiter to get us a carriage 
42516,0,waiter to get us a carriage and 
42517,0,
42518,0,get us a carriage and he took 
42519,0,
42520,0,
42521,0,carriage and he took catherine 's package 
42522,0,and he took catherine 's package that 
42523,0,
42524,0,took catherine 's package that i was 
42525,0,
42526,0,
42527,0,
42528,0,that i was carrying and went out 
42529,0,
42530,0,was carrying and went out with an 
42531,0,
42532,0,
42533,0,
42534,0,out with an umbrella outside through the 
42535,0,with an umbrella outside through the window 
42536,0,
42537,0,
42538,0,outside through the window we saw him 
42539,0,
42540,0,the window we saw him crossing the 
42541,0,
42542,0,we saw him crossing the street in 
42543,0,
42544,0,him crossing the street in the rain 
42545,0,
42546,0,
42547,0,street in the rain we stood in 
42548,0,
42549,0,the rain we stood in the side 
42550,0,
42551,0,
42552,0,stood in the side room and looked 
42553,0,in the side room and looked out 
42554,0,
42555,0,side room and looked out the window 
42556,0,
42557,0,
42558,0,looked out the window how do you 
42559,0,
42560,0,
42561,0,
42562,0,how do you feel cat sleepy i 
42563,0,do you feel cat sleepy i feel 
42564,0,you feel cat sleepy i feel hollow 
42565,0,
42566,0,cat sleepy i feel hollow and hungry 
42567,0,sleepy i feel hollow and hungry have 
42568,0,
42569,0,feel hollow and hungry have you anything 
42570,0,
42571,0,
42572,0,hungry have you anything to eat yes 
42573,0,
42574,0,you anything to eat yes in my 
42575,0,anything to eat yes in my musette 
42576,0,
42577,0,
42578,0,yes in my musette i saw the 
42579,0,
42580,0,my musette i saw the carriage coming 
42581,0,
42582,0,i saw the carriage coming it stopped 
42583,0,saw the carriage coming it stopped the 
42584,0,
42585,0,carriage coming it stopped the horse 's 
42586,0,
42587,0,it stopped the horse 's head hanging 
42588,0,
42589,0,the horse 's head hanging in the 
42590,0,horse 's head hanging in the rain 
42591,0,
42592,0,
42593,0,hanging in the rain and the waiter 
42594,0,
42595,0,
42596,0,rain and the waiter stepped out opened 
42597,0,and the waiter stepped out opened his 
42598,0,
42599,0,waiter stepped out opened his umbrella and 
42600,0,
42601,0,out opened his umbrella and came toward 
42602,0,
42603,0,his umbrella and came toward the hotel 
42604,0,umbrella and came toward the hotel we 
42605,0,
42606,0,came toward the hotel we met him 
42607,0,
42608,0,the hotel we met him at the 
42609,0,
42610,0,
42611,0,
42612,0,him at the door and walked out 
42613,0,
42614,0,the door and walked out under the 
42615,0,
42616,0,
42617,0,
42618,0,out under the umbrella down the wet 
42619,0,
42620,0,
42621,0,umbrella down the wet walk to the 
42622,0,down the wet walk to the carriage 
42623,0,
42624,0,
42625,0,walk to the carriage at the curb 
42626,0,
42627,0,
42628,0,carriage at the curb water was running 
42629,0,at the curb water was running in 
42630,0,
42631,0,curb water was running in the gutter 
42632,0,
42633,0,
42634,0,running in the gutter there is your 
42635,0,
42636,0,
42637,0,
42638,0,there is your package on the seat 
42639,0,
42640,0,
42641,0,package on the seat the waiter said 
42642,0,
42643,0,the seat the waiter said he stood 
42644,0,seat the waiter said he stood with 
42645,0,
42646,0,waiter said he stood with the umbrella 
42647,0,
42648,0,
42649,0,stood with the umbrella until we were 
42650,0,
42651,0,
42652,0,
42653,0,
42654,0,
42655,0,
42656,0,
42657,0,and i had tipped him many thanks 
42658,0,
42659,0,had tipped him many thanks pleasant journey 
42660,0,tipped him many thanks pleasant journey he 
42661,0,him many thanks pleasant journey he said 
42662,0,many thanks pleasant journey he said the 
42663,0,
42664,0,pleasant journey he said the coachman lifted 
42665,0,
42666,0,he said the coachman lifted the reins 
42667,0,said the coachman lifted the reins and 
42668,0,
42669,0,coachman lifted the reins and the horse 
42670,0,
42671,0,
42672,0,reins and the horse started the waiter 
42673,0,and the horse started the waiter turned 
42674,0,
42675,0,horse started the waiter turned away under 
42676,0,started the waiter turned away under the 
42677,0,the waiter turned away under the umbrella 
42678,0,
42679,0,
42680,0,away under the umbrella and went toward 
42681,0,
42682,0,the umbrella and went toward the hotel 
42683,0,umbrella and went toward the hotel we 
42684,0,
42685,0,went toward the hotel we drove down 
42686,0,
42687,0,the hotel we drove down the street 
42688,0,
42689,0,
42690,0,drove down the street and turned to 
42691,0,
42692,0,the street and turned to the left 
42693,0,
42694,0,
42695,0,turned to the left then came around 
42696,0,
42697,0,the left then came around to the 
42698,0,left then came around to the right 
42699,0,
42700,0,
42701,0,around to the right in front of 
42702,0,
42703,0,the right in front of the station 
42704,0,
42705,0,
42706,0,front of the station there were two 
42707,0,
42708,0,
42709,0,station there were two carabinieri standing under 
42710,0,there were two carabinieri standing under the 
42711,0,were two carabinieri standing under the light 
42712,0,
42713,0,
42714,0,standing under the light just out of 
42715,0,
42716,0,
42717,0,
42718,0,
42719,0,out of the rain the light shone 
42720,0,
42721,0,the rain the light shone on their 
42722,0,rain the light shone on their hats 
42723,0,
42724,0,
42725,0,shone on their hats the rain was 
42726,0,
42727,0,their hats the rain was clear and 
42728,0,
42729,0,the rain was clear and transparent against 
42730,0,
42731,0,was clear and transparent against the light 
